current_app_name,timestep,state,action,next_state,reward,done,number_of_pods,cpu_util,latency_violation,latency,hpa_threshold,info
firewall,214,64,2,78,18.3731839,FALSE,3,0,0,0.994140148,60,{'datetime': '20/06/2022 16:45:10'}
firewall,215,78,2,639,20.46808188,FALSE,2,77,0,1.074291706,80,{'datetime': '20/06/2022 16:46:47'}
firewall,216,639,2,1023,20.62995032,FALSE,2,111,0,0.973018646,100,{'datetime': '20/06/2022 16:48:22'}
firewall,217,1023,1,1021,20,FALSE,1,111,1,6.078132868,100,{'datetime': '20/06/2022 16:50:08'}
firewall,218,1021,1,142,25,FALSE,1,0,0,1.110280514,100,{'datetime': '20/06/2022 16:51:45'}
firewall,219,142,2,142,0,FALSE,1,0,0,1.148585796,100,{'datetime': '20/06/2022 16:51:48'}
firewall,220,142,0,107,25,FALSE,1,0,0,1.067828178,80,{'datetime': '20/06/2022 16:53:24'}
firewall,221,107,1,113,20.57813465,FALSE,2,8,0,1.004797816,80,{'datetime': '20/06/2022 16:55:00'}
firewall,222,113,0,72,25,FALSE,1,0,0,1.039913654,60,{'datetime': '20/06/2022 16:56:35'}
firewall,223,72,0,568,20.59149291,FALSE,2,77,0,0.996549129,40,{'datetime': '20/06/2022 16:58:11'}
firewall,224,568,0,2,25,FALSE,1,11,0,1.298882365,20,{'datetime': '20/06/2022 16:59:47'}
firewall,225,2,2,737,25,FALSE,1,100,0,1.04199481,40,{'datetime': '20/06/2022 17:01:24'}
firewall,226,737,1,57,9.568248392,FALSE,7,0,0,0.94324863,40,{'datetime': '20/06/2022 17:02:59'}
firewall,227,57,1,758,11.6355752,FALSE,6,83,0,1.038340688,40,{'datetime': '20/06/2022 17:04:36'}
firewall,228,758,0,890,14.0577571,FALSE,5,111,0,0.916535258,20,{'datetime': '20/06/2022 17:06:12'}
firewall,229,547,0,547,0,FALSE,6,70,0,0.910031438,20,{'datetime': '20/06/2022 17:06:17'}
firewall,230,547,1,379,3.03124264,FALSE,10,42,0,0.867473125,20,{'datetime': '20/06/2022 17:07:51'}
firewall,231,379,2,50,14.02221944,FALSE,5,1,0,0.937566996,40,{'datetime': '20/06/2022 17:09:28'}
firewall,232,50,0,30,2.277081616,FALSE,10,0,0,1.363341689,20,{'datetime': '20/06/2022 17:11:06'}
firewall,233,30,1,380,2.679785165,FALSE,10,51,0,1.081082225,20,{'datetime': '20/06/2022 17:12:41'}
firewall,234,380,1,555,2.763068594,FALSE,10,75,0,1.028033137,20,{'datetime': '20/06/2022 17:14:16'}
firewall,235,555,2,765,2.687455492,FALSE,10,81,0,1.076128006,40,{'datetime': '20/06/2022 17:15:52'}
firewall,236,765,0,15,13.90767358,FALSE,5,6,0,1.007148027,20,{'datetime': '20/06/2022 17:17:29'}
firewall,237,15,2,50,14.03602393,FALSE,5,0,0,0.929366946,40,{'datetime': '20/06/2022 17:19:07'}
firewall,238,50,1,64,2.765525239,FALSE,10,0,0,1.026492715,40,{'datetime': '20/06/2022 17:20:42'}
firewall,239,64,2,617,11.77323971,FALSE,6,74,0,0.953572631,60,{'datetime': '20/06/2022 17:22:17'}
firewall,240,617,0,934,8.639016986,FALSE,7,111,0,1.612367511,40,{'datetime': '20/06/2022 17:23:55'}
firewall,241,934,0,540,14.04552541,FALSE,5,61,0,0.923745394,20,{'datetime': '20/06/2022 17:25:30'}
firewall,242,540,1,30,2.694544872,FALSE,10,0,0,1.071561575,20,{'datetime': '20/06/2022 17:27:05'}
firewall,243,30,1,29,2.866500414,FALSE,10,1,0,0.964333057,20,{'datetime': '20/06/2022 17:28:41'}
firewall,244,30,1,204,2.782297903,FALSE,10,30,0,1.016011953,20,{'datetime': '20/06/2022 17:30:20'}
firewall,245,204,1,197,9.536898061,FALSE,7,26,0,0.962078452,20,{'datetime': '20/06/2022 17:31:55'}
firewall,246,197,0,197,0,FALSE,7,26,0,0.901259899,20,{'datetime': '20/06/2022 17:31:58'}
firewall,247,197,1,366,15.87529958,FALSE,4,53,0,1.172600031,20,{'datetime': '20/06/2022 17:33:33'}
firewall,248,366,1,15,16.28441309,FALSE,4,2,0,0.913929105,20,{'datetime': '20/06/2022 17:35:07'}
firewall,249,15,2,50,13.93456142,FALSE,5,0,0,0.99056232,40,{'datetime': '20/06/2022 17:36:43'}
firewall,250,50,0,29,2.83989803,FALSE,10,11,0,0.980494261,20,{'datetime': '20/06/2022 17:38:18'}
firewall,251,29,2,400,14.09591237,FALSE,5,45,0,0.894234896,40,{'datetime': '20/06/2022 17:39:54'}
firewall,252,400,0,891,15.38170191,FALSE,4,111,0,1.546816707,20,{'datetime': '20/06/2022 17:41:30'}
firewall,253,891,2,37,25,FALSE,1,0,0,1.451190591,40,{'datetime': '20/06/2022 17:43:07'}
firewall,254,37,2,80,19.51813726,FALSE,2,0,0,1.829266787,60,{'datetime': '20/06/2022 17:44:46'}
firewall,255,80,1,429,20.51969298,FALSE,2,58,0,1.041354179,60,{'datetime': '20/06/2022 17:46:24'}
firewall,256,429,1,953,20.70125889,FALSE,2,111,0,0.930215597,60,{'datetime': '20/06/2022 17:47:59'}
firewall,257,953,2,984,25,FALSE,1,111,0,2.253223062,80,{'datetime': '20/06/2022 17:49:38'}
firewall,258,984,2,670,20.36731187,FALSE,1,61,1,2.73577106,100,{'datetime': '20/06/2022 17:51:17'}
firewall,259,1018,2,1018,0,FALSE,1,111,0,1.948510647,100,{'datetime': '20/06/2022 17:51:26'}
firewall,260,1018,1,145,20.24108131,FALSE,1,0,1,2.757667065,100,{'datetime': '20/06/2022 17:53:07'}
firewall,261,145,0,115,19.30015569,FALSE,2,0,0,2.061218262,80,{'datetime': '20/06/2022 17:54:48'}
firewall,262,115,0,78,20.66345243,FALSE,2,0,0,0.952777267,60,{'datetime': '20/06/2022 17:56:27'}
firewall,263,78,2,638,20.62379451,FALSE,2,63,0,0.976763725,80,{'datetime': '20/06/2022 17:58:02'}
firewall,264,638,2,1023,20.66540952,FALSE,2,116,0,0.951602101,100,{'datetime': '20/06/2022 17:59:37'}
firewall,265,1023,1,144,25,FALSE,1,11,0,2.269526958,100,{'datetime': '20/06/2022 18:01:15'}
firewall,266,144,0,636,20,FALSE,1,72,1,6.283316731,80,{'datetime': '20/06/2022 18:03:04'}
firewall,267,636,0,74,25,FALSE,1,0,0,2.393160224,60,{'datetime': '20/06/2022 18:04:57'}
firewall,268,74,2,114,19.97288319,FALSE,2,0,0,1.426893592,80,{'datetime': '20/06/2022 18:06:36'}
firewall,269,114,1,813,20.7158991,FALSE,2,94,0,0.921557069,80,{'datetime': '20/06/2022 18:08:13'}
firewall,270,813,2,1023,20.75898329,FALSE,2,111,0,0.896324277,100,{'datetime': '20/06/2022 18:09:48'}
firewall,271,1023,1,1025,19.80635572,FALSE,2,111,0,1.563645005,100,{'datetime': '20/06/2022 18:11:24'}
firewall,272,1025,0,983,25,FALSE,1,111,0,1.80092299,80,{'datetime': '20/06/2022 18:13:03'}
firewall,273,983,0,85,16.30253002,FALSE,4,0,0,0.903320551,60,{'datetime': '20/06/2022 18:14:43'}
firewall,274,85,1,78,20.70836598,FALSE,2,13,0,0.926006913,60,{'datetime': '20/06/2022 18:16:23'}
firewall,275,78,2,638,20.60701421,FALSE,2,75,0,0.987013817,80,{'datetime': '20/06/2022 18:17:58'}
firewall,276,638,2,848,20.72137601,FALSE,2,100,0,0.918329,100,{'datetime': '20/06/2022 18:19:33'}
firewall,277,848,2,848,0,FALSE,2,100,0,0.930670619,100,{'datetime': '20/06/2022 18:19:35'}
firewall,278,848,2,848,0,FALSE,2,100,0,0.91693449,100,{'datetime': '20/06/2022 18:19:37'}
firewall,279,848,0,809,25,FALSE,1,100,0,2.176659346,80,{'datetime': '20/06/2022 18:21:16'}
firewall,280,809,2,493,25,FALSE,1,50,0,1.939809561,100,{'datetime': '20/06/2022 18:22:54'}
firewall,281,493,0,114,19.90842321,FALSE,2,0,0,1.478555799,80,{'datetime': '20/06/2022 18:24:32'}
firewall,282,114,1,113,20.60372753,FALSE,2,0,0,0.989028573,80,{'datetime': '20/06/2022 18:26:08'}
firewall,283,113,0,954,20.46563549,FALSE,2,111,0,1.075868607,60,{'datetime': '20/06/2022 18:27:44'}
firewall,284,954,0,916,20,FALSE,1,111,1,5.311792254,40,{'datetime': '20/06/2022 18:29:28'}
firewall,285,916,2,771,25,FALSE,1,83,0,1.008069396,60,{'datetime': '20/06/2022 18:31:07'}
firewall,286,771,0,37,25,FALSE,1,0,0,1.04811132,40,{'datetime': '20/06/2022 18:32:44'}
firewall,287,37,2,79,20.5244197,FALSE,2,0,0,1.038368702,60,{'datetime': '20/06/2022 18:34:20'}
firewall,288,79,2,107,25,FALSE,1,0,0,1.060900688,80,{'datetime': '20/06/2022 18:35:56'}
firewall,289,106,1,631,25,FALSE,1,72,0,0.985670686,80,{'datetime': '20/06/2022 18:37:34'}
firewall,290,631,2,1018,25,FALSE,1,111,0,1.561481714,100,{'datetime': '20/06/2022 18:39:11'}
firewall,291,1018,0,108,25,FALSE,1,0,0,1.846689343,80,{'datetime': '20/06/2022 18:40:50'}
firewall,292,108,0,81,19.09659912,FALSE,2,0,0,2.31001246,60,{'datetime': '20/06/2022 18:42:31'}
firewall,293,81,0,44,18.27456153,FALSE,3,0,0,1.055897355,40,{'datetime': '20/06/2022 18:44:10'}
firewall,294,44,0,723,11.61524015,FALSE,6,91,0,1.051221132,20,{'datetime': '20/06/2022 18:45:45'}
firewall,295,723,0,722,0,FALSE,6,91,0,0.994582653,20,{'datetime': '20/06/2022 18:45:48'}
firewall,296,722,1,379,2.801208846,FALSE,10,51,0,1.004270554,20,{'datetime': '20/06/2022 18:47:23'}
firewall,297,379,1,366,13.83563108,FALSE,5,44,0,1.052385807,20,{'datetime': '20/06/2022 18:48:59'}
firewall,298,366,1,15,13.87925376,FALSE,5,3,0,1.024852991,20,{'datetime': '20/06/2022 18:50:35'}
firewall,299,15,2,64,2.812623745,FALSE,10,0,0,0.997221589,40,{'datetime': '20/06/2022 18:52:12'}
firewall,300,64,2,624,7.320145244,FALSE,8,71,0,0.95877862,60,{'datetime': '20/06/2022 18:53:49'}
firewall,301,624,2,995,16.22670542,FALSE,4,101,0,0.948159814,80,{'datetime': '20/06/2022 18:55:24'}
firewall,302,995,0,955,19.69947005,FALSE,2,111,0,1.657468319,60,{'datetime': '20/06/2022 18:57:01'}
firewall,303,955,0,219,17.68260441,FALSE,3,29,0,1.481484175,40,{'datetime': '20/06/2022 18:58:40'}
firewall,304,219,0,16,13.79860911,FALSE,5,0,0,1.076100588,20,{'datetime': '20/06/2022 19:00:19'}
firewall,305,16,1,30,2.643402889,FALSE,10,0,0,1.104776144,20,{'datetime': '20/06/2022 19:01:54'}
firewall,306,30,1,379,2.874016249,FALSE,10,41,0,0.959794283,20,{'datetime': '20/06/2022 19:03:30'}
firewall,307,379,2,589,7.253329025,FALSE,8,61,0,0.999527454,40,{'datetime': '20/06/2022 19:05:05'}
firewall,308,589,0,190,14.01485123,FALSE,5,20,0,0.941959739,20,{'datetime': '20/06/2022 19:06:41'}
firewall,309,190,1,15,14.06180425,FALSE,5,0,0,0.914156199,20,{'datetime': '20/06/2022 19:08:16'}
firewall,310,15,2,51,13.84038337,FALSE,5,0,0,1.049365044,40,{'datetime': '20/06/2022 19:09:52'}
firewall,311,51,2,78,20.60014748,FALSE,2,0,0,0.991225839,60,{'datetime': '20/06/2022 19:11:28'}
firewall,312,78,2,988,20.67224512,FALSE,2,105,0,0.947503805,80,{'datetime': '20/06/2022 19:13:03'}
firewall,313,988,0,597,25,FALSE,1,61,0,1.211172104,60,{'datetime': '20/06/2022 19:14:40'}
firewall,314,597,0,44,17.76064186,FALSE,3,3,0,1.41903019,40,{'datetime': '20/06/2022 19:16:17'}
firewall,315,44,0,22,11.74676707,FALSE,6,0,0,0.969554663,20,{'datetime': '20/06/2022 19:17:55'}
firewall,316,22,2,218,18.40800352,FALSE,3,27,0,0.972851276,40,{'datetime': '20/06/2022 19:19:31'}
firewall,317,218,0,897,11.80427164,FALSE,6,111,0,0.935023785,20,{'datetime': '20/06/2022 19:21:06'}
firewall,318,897,0,897,0,FALSE,6,111,0,0.920376778,20,{'datetime': '20/06/2022 19:21:08'}
firewall,319,897,1,379,7.377309838,FALSE,8,50,0,0.924660563,20,{'datetime': '20/06/2022 19:22:46'}
firewall,320,379,2,50,14.11705546,FALSE,5,0,0,0.881999969,40,{'datetime': '20/06/2022 19:24:21'}
firewall,321,50,1,43,18.34244873,FALSE,3,0,0,1.013151526,40,{'datetime': '20/06/2022 19:25:56'}
firewall,322,43,2,92,11.73831303,FALSE,6,14,0,0.974689722,60,{'datetime': '20/06/2022 19:27:34'}
firewall,323,92,0,918,18.50569352,FALSE,3,111,0,0.914482355,40,{'datetime': '20/06/2022 19:29:09'}
firewall,324,918,0,729,7.384452278,FALSE,8,81,0,0.920444489,20,{'datetime': '20/06/2022 19:30:44'}
firewall,325,729,0,729,0,FALSE,8,81,0,0.920323968,20,{'datetime': '20/06/2022 19:30:47'}
firewall,326,729,1,15,14.01901603,FALSE,5,0,0,0.939475417,20,{'datetime': '20/06/2022 19:32:22'}
firewall,327,15,2,58,11.60543769,FALSE,6,0,0,1.05746448,40,{'datetime': '20/06/2022 19:33:58'}
firewall,328,58,0,205,2.761688379,FALSE,10,33,0,1.028899193,20,{'datetime': '20/06/2022 19:35:34'}
firewall,329,205,1,379,2.906519722,FALSE,10,58,0,0.940301299,20,{'datetime': '20/06/2022 19:37:09'}
firewall,330,379,2,577,13.10569062,FALSE,5,74,0,1.592941403,40,{'datetime': '20/06/2022 19:38:47'}
firewall,331,577,2,260,14.08258801,FALSE,5,34,0,0.901989937,60,{'datetime': '20/06/2022 19:40:21'}
firewall,332,260,0,52,15.32639419,FALSE,4,1,0,1.594261646,40,{'datetime': '20/06/2022 19:41:59'}
firewall,333,52,2,93,9.172266017,FALSE,7,0,0,1.197577238,60,{'datetime': '20/06/2022 19:43:36'}
firewall,334,92,0,575,13.96080688,FALSE,5,73,0,0.974524498,40,{'datetime': '20/06/2022 19:45:15'}
firewall,335,575,2,960,14.05228424,FALSE,5,101,0,0.919757605,60,{'datetime': '20/06/2022 19:46:52'}
firewall,336,960,0,575,13.89235831,FALSE,5,77,0,1.016666651,40,{'datetime': '20/06/2022 19:48:28'}
firewall,337,575,1,51,13.82475066,FALSE,5,5,0,1.059321761,40,{'datetime': '20/06/2022 19:50:04'}
firewall,338,51,2,93,9.371572795,FALSE,7,0,0,1.06490922,60,{'datetime': '20/06/2022 19:51:39'}
firewall,339,93,0,583,11.4793643,FALSE,6,73,0,1.139833927,40,{'datetime': '20/06/2022 19:53:15'}
firewall,340,583,0,547,9.585541079,FALSE,7,72,0,0.932949066,20,{'datetime': '20/06/2022 19:54:50'}
firewall,341,547,1,365,14.0159564,FALSE,5,41,0,0.941300154,20,{'datetime': '20/06/2022 19:56:26'}
firewall,342,365,0,379,0,FALSE,10,53,0,0.901832581,20,{'datetime': '20/06/2022 19:56:29'}
firewall,343,379,2,51,13.76426163,FALSE,5,5,0,1.098396182,40,{'datetime': '20/06/2022 19:58:04'}
firewall,344,51,2,86,16.02686972,FALSE,4,0,0,1.072210431,60,{'datetime': '20/06/2022 19:59:41'}
firewall,345,86,2,113,18.46967299,FALSE,3,8,0,0.935776234,80,{'datetime': '20/06/2022 20:01:17'}
firewall,346,113,0,953,20.65008518,FALSE,2,111,0,0.960825205,60,{'datetime': '20/06/2022 20:02:53'}
firewall,347,953,0,568,18.46058045,FALSE,3,77,0,0.941192985,40,{'datetime': '20/06/2022 20:04:29'}
firewall,348,568,0,30,2.389161705,FALSE,10,0,0,1.280058622,20,{'datetime': '20/06/2022 20:06:05'}
firewall,349,191,1,17,12.87825679,FALSE,5,0,0,1.802791953,20,{'datetime': '20/06/2022 20:07:47'}
firewall,350,17,2,65,2.759056769,FALSE,10,0,0,1.030551672,40,{'datetime': '20/06/2022 20:09:24'}
firewall,351,65,2,253,18.40338673,FALSE,3,27,0,0.975659013,60,{'datetime': '20/06/2022 20:11:02'}
firewall,352,253,2,813,20.65425238,FALSE,2,83,0,0.958312273,80,{'datetime': '20/06/2022 20:12:37'}
firewall,353,813,2,141,25,FALSE,1,0,0,0.963662624,100,{'datetime': '20/06/2022 20:14:13'}
firewall,354,141,0,106,25,FALSE,1,0,0,0.988605976,80,{'datetime': '20/06/2022 20:15:48'}
firewall,355,106,1,106,25,FALSE,1,0,0,1.014546156,80,{'datetime': '20/06/2022 20:17:24'}
firewall,356,106,2,498,20.70827891,FALSE,2,41,0,0.926058412,100,{'datetime': '20/06/2022 20:18:59'}
firewall,357,498,0,989,20.537082,FALSE,2,111,0,1.030396223,80,{'datetime': '20/06/2022 20:20:35'}
firewall,358,989,0,73,25,FALSE,1,16,0,1.897621036,60,{'datetime': '20/06/2022 20:22:13'}
firewall,359,73,73,282,25,FALSE,1,22,0,1.513822556,80,{'datetime': '20/06/2022 20:23:52'}
firewall,360,282,0,85,16.21722219,FALSE,4,0,0,0.953850269,60,{'datetime': '20/06/2022 20:25:29'}
firewall,361,85,1,78,18.48255293,FALSE,3,0,0,0.928132057,60,{'datetime': '20/06/2022 20:27:04'}
firewall,362,78,2,988,18.34586537,FALSE,3,111,0,1.011027813,80,{'datetime': '20/06/2022 20:28:41'}
firewall,363,988,0,950,20.00830336,FALSE,1,111,1,2.932827711,60,{'datetime': '20/06/2022 20:30:21'}
firewall,0,72,2,631,25,FALSE,1,72,0,1.016319394,80,{'datetime': '20/06/2022 21:06:24'}
firewall,1,631,2,142,25,FALSE,1,0,0,1.345448852,100,{'datetime': '20/06/2022 21:08:00'}
firewall,2,142,0,463,20.64208109,FALSE,2,55,0,0.965662122,80,{'datetime': '20/06/2022 21:09:36'}
firewall,3,463,2,148,20.71640917,FALSE,2,0,0,0.921256185,100,{'datetime': '20/06/2022 21:11:11'}
firewall,4,148,1,1017,25,FALSE,1,116,0,1.546116352,100,{'datetime': '20/06/2022 21:12:48'}
firewall,5,1017,2,1023,0,FALSE,2,111,0,0.914917827,100,{'datetime': '20/06/2022 21:12:50'}
firewall,6,1023,1,319,25,FALSE,1,22,0,2.367307186,100,{'datetime': '20/06/2022 21:14:27'}
firewall,7,319,0,109,25,FALSE,1,0,0,2.491842628,80,{'datetime': '20/06/2022 21:16:10'}
firewall,8,109,0,81,19.19838476,FALSE,2,0,0,2.181146383,60,{'datetime': '20/06/2022 21:17:52'}
firewall,9,81,0,44,18.28268282,FALSE,3,0,0,1.050727844,40,{'datetime': '20/06/2022 21:19:31'}
firewall,10,44,0,722,11.76475009,FALSE,6,100,0,0.958681941,20,{'datetime': '20/06/2022 21:21:07'}
firewall,11,722,2,589,2.929319922,FALSE,10,75,0,0.926757216,40,{'datetime': '20/06/2022 21:22:43'}
firewall,12,589,0,729,7.394004626,FALSE,8,81,0,0.914821863,20,{'datetime': '20/06/2022 21:24:18'}
firewall,13,729,1,15,14.02265673,FALSE,5,0,0,0.937306643,20,{'datetime': '20/06/2022 21:25:53'}
firewall,14,15,2,64,2.847879551,FALSE,10,0,0,0.975629568,40,{'datetime': '20/06/2022 21:27:31'}
firewall,15,64,2,267,9.533538521,FALSE,7,38,0,0.964108467,60,{'datetime': '20/06/2022 21:29:12'}
firewall,16,267,2,989,18.31038881,FALSE,3,111,0,1.033207059,80,{'datetime': '20/06/2022 21:30:47'}
firewall,17,989,0,957,17.77777778,FALSE,2,111,1,3.806003809,60,{'datetime': '20/06/2022 21:32:28'}
firewall,18,957,0,571,19.04146976,FALSE,2,66,0,2.384027243,40,{'datetime': '20/06/2022 21:34:13'}
firewall,19,571,0,3,25,FALSE,1,0,0,1.753518105,20,{'datetime': '20/06/2022 21:35:50'}
firewall,20,3,2,58,11.45357674,FALSE,6,0,0,1.157175303,40,{'datetime': '20/06/2022 21:37:27'}
firewall,21,58,0,22,11.76839225,FALSE,6,16,0,0.956488132,20,{'datetime': '20/06/2022 21:39:04'}
firewall,22,22,2,918,18.48901947,FALSE,3,111,0,0.92430687,40,{'datetime': '20/06/2022 21:40:39'}
firewall,23,918,0,528,25,FALSE,1,66,0,1.593260169,20,{'datetime': '20/06/2022 21:42:16'}
firewall,24,528,2,212,25,FALSE,1,27,0,1.101184964,40,{'datetime': '20/06/2022 21:43:55'}
firewall,25,212,0,29,5.118671146,FALSE,9,5,0,0.946317554,20,{'datetime': '20/06/2022 21:45:30'}
firewall,26,29,2,57,9.566361613,FALSE,7,2,0,0.944376111,40,{'datetime': '20/06/2022 21:47:06'}
firewall,27,57,1,750,13.96527338,FALSE,5,83,0,0.971809864,40,{'datetime': '20/06/2022 21:48:41'}
firewall,28,750,0,704,25,FALSE,1,88,0,2.166523337,20,{'datetime': '20/06/2022 21:50:19'}
firewall,29,704,0,715,0,FALSE,5,88,0,0.999441743,20,{'datetime': '20/06/2022 21:50:23'}
firewall,30,715,0,715,0,FALSE,5,88,0,0.949003458,20,{'datetime': '20/06/2022 21:50:27'}
firewall,31,715,2,919,20.37824915,FALSE,2,105,0,1.133158326,40,{'datetime': '20/06/2022 21:52:02'}
firewall,32,919,0,29,5.048150405,FALSE,9,0,0,0.989041805,20,{'datetime': '20/06/2022 21:53:38'}
firewall,33,29,2,57,9.520770641,FALSE,7,5,0,0.971845269,40,{'datetime': '20/06/2022 21:55:14'}
firewall,34,57,1,757,11.84808476,FALSE,6,88,0,0.909168601,40,{'datetime': '20/06/2022 21:56:49'}
firewall,35,757,0,372,11.81448633,FALSE,6,51,0,0.928961277,20,{'datetime': '20/06/2022 21:58:25'}
firewall,36,372,1,15,14.0452558,FALSE,5,18,0,0.923904657,20,{'datetime': '20/06/2022 22:00:00'}
firewall,37,15,2,50,14.07562213,FALSE,5,0,0,0.906058073,40,{'datetime': '20/06/2022 22:01:35'}
firewall,38,50,0,30,2.684552848,FALSE,10,1,0,1.078001142,20,{'datetime': '20/06/2022 22:03:12'}
firewall,39,30,2,239,5.164672812,FALSE,9,32,0,0.919004917,40,{'datetime': '20/06/2022 22:04:48'}
firewall,40,239,2,617,11.74642961,FALSE,6,75,0,0.969759345,60,{'datetime': '20/06/2022 22:06:24'}
firewall,41,617,0,738,25,FALSE,1,88,0,1.773321271,40,{'datetime': '20/06/2022 22:08:01'}
firewall,42,738,0,26,9.415622835,FALSE,6,3,1,2.717025876,20,{'datetime': '20/06/2022 22:09:43'}
firewall,43,26,0,354,0,FALSE,1,55,0,2.438292742,20,{'datetime': '20/06/2022 22:09:48'}
firewall,44,354,0,353,0,FALSE,1,55,0,2.009299874,20,{'datetime': '20/06/2022 22:09:54'}
firewall,45,352,0,709,0,FALSE,3,100,0,1.518579006,20,{'datetime': '20/06/2022 22:10:01'}
firewall,46,709,0,709,0,FALSE,3,100,0,1.108782053,20,{'datetime': '20/06/2022 22:10:04'}
firewall,47,709,1,27,8.888888889,FALSE,6,1,1,3.791902781,20,{'datetime': '20/06/2022 22:11:53'}
firewall,48,27,0,705,0,FALSE,1,94,1,3.70713532,20,{'datetime': '20/06/2022 22:12:01'}
firewall,49,705,0,893,0,FALSE,5,111,0,2.185856581,20,{'datetime': '20/06/2022 22:12:06'}
firewall,50,893,0,891,0,FALSE,5,111,0,1.461027265,20,{'datetime': '20/06/2022 22:12:09'}
firewall,51,891,2,913,25,FALSE,1,111,0,1.737470269,40,{'datetime': '20/06/2022 22:13:47'}
firewall,52,913,0,23,11.64780543,FALSE,6,0,0,1.030639768,20,{'datetime': '20/06/2022 22:15:25'}
firewall,53,23,0,22,0,FALSE,6,0,0,0.866418958,20,{'datetime': '20/06/2022 22:15:28'}
firewall,54,22,2,57,11.7671831,FALSE,6,1,0,0.957216144,40,{'datetime': '20/06/2022 22:17:04'}
firewall,55,57,0,540,16.15174156,FALSE,4,79,0,0.99366045,20,{'datetime': '20/06/2022 22:18:40'}
firewall,56,540,1,205,2.669717507,FALSE,10,37,0,1.08760643,20,{'datetime': '20/06/2022 22:20:16'}
firewall,57,205,1,205,2.757183215,FALSE,8,36,0,1.031729102,40,{'datetime': '20/06/2022 22:21:53'}
firewall,58,205,2,232,9.563069775,FALSE,7,34,0,0.946344972,40,{'datetime': '20/06/2022 22:23:28'}
firewall,59,232,0,204,2.844443859,FALSE,4,26,0,0.97772193,40,{'datetime': '20/06/2022 22:25:03'}
firewall,60,204,1,625,2.075552399,FALSE,10,66,0,1.523965001,40,{'datetime': '20/06/2022 22:26:42'}
firewall,61,625,2,659,2.887928262,FALSE,8,69,0,0.951424122,80,{'datetime': '20/06/2022 22:28:19'}
firewall,62,659,0,260,13.89843691,FALSE,4,27,0,1.012882471,60,{'datetime': '20/06/2022 22:29:54'}
firewall,63,260,1,72,25,FALSE,1,0,0,1.034287691,60,{'datetime': '20/06/2022 22:31:30'}
